Id;CreationDate;PostId;Score;Text;UserId
10319;2008-09-17 11:11:05.827;82064;0;"Im not sure a ""simple"" one is possible.";86
10321;2008-09-17 11:11:38.353;75567;1;ghostscript works really good, as far as i understand imagemagick is reusing ghostscript for pdf operations. Is this correct?;260
10322;2008-09-17 11:12:10.460;82044;0;The accessor's return BItem's though, so this still wouldn't help any in the long run for the application given.;15537
10324;2008-09-17 11:13:32.203;82012;0;If you read the spec (which was linked to, and a whoping 6 lines long), BDictionary's can be anywhere in the data structure, so this answer really doesn't make sense at all, sorry.;15537
10327;2008-09-17 11:15:07.910;81437;0;I'm still wondering whether Class variables are global or thread in scope. My guess is global, but perhaps I should add a new question...;11820
10328;2008-09-17 11:15:14.710;82021;0;Was a typo on my part. Corrected the example.;9539
10329;2008-09-17 11:16:48.887;81845;0;The Grails documentation has been misleading and/or wrong on multiple occasions during my short experience with it. Also, there were no good, current books as of about 3 months ago.;4203
10330;2008-09-17 11:16:58.560;81790;0;I'd recommend a Different folder structure too. ProjName\Code\SubPackage and ProjName\Tests\SubPackage.;1695
10333;2008-09-17 11:18:09.977;81971;0;The SelectCommand property is (AFAIK) private to the TableAdapter. I would therefore have to extend each TableAdapter with a partial class which, in my opinion, is not the elegant solution I'm hoping to find.;5217
10339;2008-09-17 11:21:56.800;82016;0;If uploading phpMyAdmin was an option, I would have done it.;6681
10340;2008-09-17 11:22:27.470;76178;0;This answer is great, lots of detail and snippets. Thanks;3208
10341;2008-09-17 11:22:33.320;82094;0;Paint.NET is a good one, but developed by Microsoft employee, who on StackOverflow is developing consumer desktop applications with .NET languages?;2387
10342;2008-09-17 11:22:37.687;79752;0;"re: ""if xml is the answer"" - are you referring here to the use of xml as an intermediate, internal, format for our data or as the outbound format? If the latter, then yea, we're forced to use it. xml as intermediate is probably me seeking flexibility and hitting the YAGNI wall...";14836
10343;2008-09-17 11:22:47.063;82016;0;Love the snippet, though!;6681
10344;2008-09-17 11:23:01.773;69739;0;It makes no difference in .Net - int is always Int32 and long is always Int64;905
10348;2008-09-17 11:25:48.150;80195;0;This is for business use, We are testing DRDB on GFS, looking into Gluster,but that requires client pieces,We've played around with ZFS on Solaris (and we are looking at AVS for availability), but Solaris keeps having small problems to be over come. We have also started looking at windows DFS.;15020
10350;2008-09-17 11:28:42.527;80195;0;We are planning to scale up over the next few years to 5-10 TB, but nothing huge. It is a production facility, we could spend 15-30 minutes switching over if we had too, but we want to minimize data loss. Our process are almost 24 x 6, so want to minimize the 3 am calls, would prefer HA;15020
10351;2008-09-17 11:29:21.383;82104;0;"Great answer!

I think you should swap the unescaped * for {0,2} to prevent 1.2.3.4 matching.

Depending on your regexp library you may want to enclose the pattern in ^(<pattern>)$ if you can only do a search rather than a match.";3171
10352;2008-09-17 11:31:28.463;81845;0;"In my experience I only found a bug in documentation, I raised a Jira issue in the grails project, and It was fixed in 5 days.

About books, Grails in Action is in progress http://blogs.bytecode.com.au/glen/2008/09/16/grails-in-action--1-3-of-the-way-there---.html.";6435
10353;2008-09-17 11:32:05.420;81006;0;"Yeah, I'm following the Stomp protocol rules and sending a transaction header.  (I wish I could get tcpflow working on this machine; tcpdump sucks for watching stomp.)  I'll try that forum, too, thanks!";10478
10354;2008-09-17 11:32:29.270;82061;0;I think that you're right! I'll test this right away, thanks!;12695
10355;2008-09-17 11:33:01.033;81826;0;"You're abolutely right about the exit codes of terminated processes. Since we terminated them, we known they didn't exit nicely anyway.
However the remaining of your answer surprises me. I'll detail below.";11892
10356;2008-09-17 11:34:45.537;82193;0;"EEK! Ok, this works for this (very) specific example... but in reality, it's a variable tree structure...

`torrent[""info""][""files""]` is valid. But so is `torrent[""announce-list""][0][0]`. Your generics just broke :(";15537
10359;2008-09-17 11:35:59.043;82061;0;Hmm.. now there's a deadlock when I'm waiting for threads to complete  (e.g. calling join for the ThreadPool). I'm trying to figure out why.;12695
10360;2008-09-17 11:37:54.080;82063;0;:D I Did. It was a curious experience (if anything). Some bugs in 1.0… but then 1.1 came and I saw the light. :);2684
10362;2008-09-17 11:38:14.343;82104;0;Good points, I've improved the answer.;893
10366;2008-09-17 11:41:38.733;82108;0;"I went to the project site and watched the demo video; JSPF seems very easy to use and exactly what I want! Thanks so much.";10433
10368;2008-09-17 11:42:26.017;82013;0;As a sidenote, this is what I was effectively doing, except I was using new to override instead of virtual/override. Stupid, stupid. Much cleaner, nicer solution, thankyou!;15537
10369;2008-09-17 11:42:30.853;81845;0;I don't dispute that the Grails team is actively improving the documentation, but it isn't nearly on par with Rails, yet. I've modified my comment to try to reflect that better.;4203
10371;2008-09-17 11:42:50.650;82070;0;Yes, the first query works and all the tables and columns exist and I have all the necessary rights to read them. I have edited the questions to try to make this clearer.;2087
10372;2008-09-17 11:42:56.657;82214;0;Do you mean the xml structure itself or just the columns being displayed?;2208
10373;2008-09-17 11:42:57.873;82148;0;"I have no doubt you're correct. Wondering how the system should work though... this is a question that requires an authoritative ""yes/no"" answer & I wonder how many votes I should consider to be ""authoritative"" before ""accepting"" the answer. What to do, what to do.....?";11820
10374;2008-09-17 11:43:25.983;82015;0;Good info. However, the author of the original article mentions a 10x speedup - there's got to be something that's slow with the last access time mechanism.;2095
10375;2008-09-17 11:43:40.023;82240;0;He's using NAnt not MSBuild, but the same rules apply...the only way to build a .vdproj project is through Visual Studio itself so you have to use the command line.;1559
10376;2008-09-17 11:43:50.773;81826;0;Both gui and console applications are processes and as such have exit codes. Whether they are meaningful or not is an entirely different matter.;11892
10377;2008-09-17 11:44:39.100;82195;0;Using Visual Studio to build it was a solution I was really wanting to avoid.  Think I'll have a look at Wix;5802
10378;2008-09-17 11:45:05.497;49187;0;did you receive my mail as you suggested?;1812
10381;2008-09-17 11:47:30.780;82104;0;Slight alteration to ^(\*|\d+(\.\d+){0,1}(?:(\.\*)?|(\.\d+)?))$ would invalidate 1.2.3.* too;5822
10382;2008-09-17 11:47:59.017;82003;0;Please post the actual SQL - your sanitized version may have had the error removed.;14860
10383;2008-09-17 11:48:03.353;82116;0;Indeed, but the idea is that the data source keeps running (since it has e.g. a huge setup time...), and you unsubscribe on the fly.;6610
10384;2008-09-17 11:48:07.470;82148;0;Daniel's answer is correct and I voted it up. I do wonder if you can use a little trickery by referring the class var to a thread var?  Haven't tried - and not gonna try either :);10002
10386;2008-09-17 11:48:59.810;82224;0;Guess this is the answer currently :o(;5802
10388;2008-09-17 11:49:19.620;82104;2;"Pieter: I think I'm going to stop where I am for now. This is quickly getting into ""now you have two problems"" territory. :)";893
10389;2008-09-17 11:49:49.683;78577;41;"Sure it does: new MyObject(objToCloneFrom)

Just declare a ctor which takes the object to clone as a parameter.";1490
10390;2008-09-17 11:50:18.993;82109;1;"A couple of questions you could ask your self and add as edit to your question.
What is your thought for and against making it transient? What does transient mean?";86
10391;2008-09-17 11:50:28.930;79435;0;This looks a bit more complicated than the flock structure. I don't know about flocks concurrency issues but this specifically notes the race condition possibilities of NFS which we will be using.;1539
10393;2008-09-17 11:50:50.333;79337;1;You're correct: iPhone OS *is* multitasking. The restriction is legal not technical: Third-party application developers are not *allowed* to use multitasking, only Apple is, but the OS is perfectly capable of multitasking.;2988
10394;2008-09-17 11:50:57.760;76379;0;"It always bugs me when people do `join '', <$fh>` – it’s unnecessary busywork to split the input into lines then join those back together, plus it takes twice the memory. Write `do { local $/; <$fh> }` instead.";9410
10395;2008-09-17 11:53:24.243;75261;0;“it looks like the line breaks aren't showing up in the preview window.” Yes, the formatting instructions at the left say you should insert 4 spaces or a tab in front of each line to make it a code block. If you paste into an editor for indenting first, this is very easy to do.;9410
10396;2008-09-17 11:53:34.697;81019;0;Does seeking back to the beginning actually overwrite the contents of the file? That was my specific issue. I am testing with the die I was just trying to keep the code simple in the example. I nevere thought of the exploit of the 2 arg open thanks I will keep that in mind.;1539
10397;2008-09-17 11:53:41.170;82130;4;It can sometimes be useful to have a non-static logger if you want to use different logger names for each instance (e.g. appending an instance-unique string onto the end of the logger name), or if you have a logger in a superclass object and you want it to use the name of the subclass instance.;11961
